time	V(ramp_full)
5.571770490175228e-03	-1.026711e+01
5.573338814787694e-03	-1.026711e+01
5.576475464012626e-03	-1.026711e+01
5.578267397407729e-03	-1.026711e+01
5.580059330802832e-03	-1.026711e+01
5.581851264197935e-03	-1.026711e+01
5.583643197593038e-03	-1.026711e+01
5.585435130988140e-03	-1.026711e+01
5.587227064383244e-03	-1.026711e+01
5.589018997778346e-03	-1.026711e+01
5.595292296228211e-03	-1.026711e+01
5.604253403100270e-03	-1.026711e+01
5.605053403100270e-03	-1.026711e+01
5.606653403100269e-03	-1.026711e+01
5.609853403100267e-03	-1.026711e+01
5.610400000000003e-03	-1.026711e+01
5.611493193799475e-03	-1.026711e+01
5.612593268406132e-03	-1.026711e+01
5.613690090721421e-03	-1.026711e+01
5.614980783715114e-03	-1.026711e+01
5.615780783715114e-03	-1.026711e+01
5.616000000000000e-03	-1.026711e+01
5.616361567430226e-03	-1.026711e+01
5.616800000000000e-03	-1.026711e+01
5.616843843256977e-03	-1.026711e+01
5.616931529770931e-03	-1.026711e+01
5.617027025517941e-03	-1.026711e+01
5.617122521264951e-03	-1.026711e+01
5.617218017011961e-03	-1.026711e+01
5.617313512758970e-03	-1.026711e+01
5.617409008505980e-03	-1.026711e+01
5.617504504252990e-03	-1.026711e+01
5.617600000000000e-03	-1.026711e+01
5.617876886779577e-03	-1.026711e+01
5.618153773559154e-03	-1.026711e+01
5.618430660338731e-03	-1.026711e+01
5.618707547118308e-03	-1.026711e+01
5.618984433897885e-03	-1.026711e+01
5.619261320677462e-03	-1.026711e+01
5.619538207457040e-03	-1.026711e+01
5.621491676390120e-03	-1.026711e+01
5.624113182423326e-03	-1.026711e+01
5.626158616688762e-03	-1.026711e+01
5.627633045093605e-03	-1.026711e+01
5.629312149439163e-03	-1.026711e+01
5.631025968538524e-03	-1.026711e+01
5.634453606737247e-03	-1.026711e+01
5.636411778950384e-03	-1.026711e+01
5.638369951163521e-03	-1.026711e+01
5.640328123376659e-03	-1.026711e+01
5.642286295589796e-03	-1.026711e+01
5.644244467802933e-03	-1.026711e+01
5.646202640016070e-03	-1.026711e+01
5.648160812229208e-03	-1.026711e+01
5.655016088626653e-03	-1.026711e+01
5.657089447205110e-03	-1.026711e+01
5.661236164362026e-03	-1.026711e+01
5.662506565686168e-03	-1.026711e+01
5.665047368334454e-03	-1.026711e+01
5.665718394703429e-03	-1.026711e+01
5.667060447441380e-03	-1.026711e+01
5.668115894524098e-03	-1.026711e+01
5.668689105834564e-03	-1.026711e+01
5.669653577379067e-03	-1.026711e+01
5.670000000000000e-03	-1.026711e+01
5.670107154758135e-03	-1.026711e+01
5.670371380967459e-03	-1.026711e+01
5.670471214353565e-03	-1.026711e+01
5.670600333227786e-03	-1.026711e+01
5.670799999999999e-03	-1.026711e+01
5.670819966677221e-03	-1.026711e+01
5.670859900031663e-03	-1.026711e+01
5.670939766740548e-03	-1.026711e+01
5.671023835806878e-03	-1.026711e+01
5.671118602134041e-03	-1.026711e+01
5.671215080546290e-03	-1.026711e+01
5.671237753954346e-03	-1.026711e+01
5.671283100770459e-03	-1.026711e+01
5.671373794402685e-03	-1.026711e+01
5.671418634108979e-03	-1.026711e+01
5.671501586554733e-03	-1.026711e+01
5.671522825590738e-03	-1.026711e+01
5.671557521927988e-03	-1.026711e+01
5.671599999999999e-03	-1.026711e+01
5.671604247807200e-03	-1.026711e+01
5.671612743421602e-03	-1.026711e+01
5.671629734650407e-03	-1.026711e+01
5.671663717108016e-03	-1.026711e+01
5.671731682023234e-03	-1.026711e+01
5.671867611853670e-03	-1.026711e+01
5.672045481232995e-03	-1.026711e+01
5.672045838754561e-03	-1.026711e+01
5.672046553797694e-03	-1.026711e+01
5.672047983883960e-03	-1.026711e+01
5.672050844056491e-03	-1.026711e+01
5.672056564401554e-03	-1.026711e+01
5.672068005091680e-03	-1.026711e+01
5.672090886471933e-03	-1.026711e+01
5.672117723213142e-03	-1.026711e+01
5.672146745264592e-03	-1.026711e+01
5.672179593426332e-03	-1.026711e+01
5.672211874055270e-03	-1.026711e+01
5.672276435313146e-03	-1.026711e+01
5.672405557828898e-03	-1.026711e+01
5.672644162323289e-03	-1.026711e+01
5.672858357077556e-03	-1.026711e+01
5.673033049292372e-03	-1.026711e+01
5.673199670987585e-03	-1.026711e+01
5.673366455511112e-03	-1.026711e+01
5.673556281875100e-03	-1.026711e+01
5.673799647090368e-03	-1.026711e+01
5.674074626218871e-03	-1.026711e+01
5.674396865585626e-03	-1.026711e+01
5.674764185414424e-03	-1.026711e+01
5.675211587466946e-03	-1.026711e+01
5.675760039274092e-03	-1.026711e+01
5.676534187516351e-03	-1.026711e+01
5.677396588053906e-03	-1.026711e+01
5.678265485215254e-03	-1.026711e+01
5.679286003315071e-03	-1.026711e+01
5.680331319090185e-03	-1.026711e+01
5.681643235022754e-03	-1.026711e+01
5.683118295326700e-03	-1.026711e+01
5.684933431713302e-03	-1.026711e+01
5.687222580229661e-03	-1.026711e+01
5.691800877262379e-03	-1.026711e+01
5.700957471327815e-03	-1.026711e+01
5.715605908827815e-03	-1.026711e+01
5.721351562500000e-03	-1.026711e+01
5.724508692655629e-03	-1.026711e+01
5.729685739688743e-03	-1.026711e+01
5.734228520622522e-03	-1.026711e+01
5.735028520622521e-03	-1.026711e+01
5.735200000000000e-03	-1.026711e+01
5.735542958754958e-03	-1.026711e+01
5.736000000000000e-03	-1.026711e+01
5.736045704124504e-03	-1.026711e+01
5.736137112373512e-03	-1.026711e+01
5.736319928871528e-03	-1.026711e+01
5.736434367003966e-03	-1.026711e+01
5.736571123735125e-03	-1.026711e+01
5.736799999999999e-03	-1.026711e+01
5.736960213385412e-03	-1.026711e+01
5.738241920468710e-03	-1.026711e+01
5.742636344754301e-03	-1.026711e+01
5.748495577135091e-03	-1.026711e+01
5.760214041896670e-03	-1.026711e+01
5.774862479396669e-03	-1.026711e+01
5.789510916896669e-03	-1.026711e+01
5.804159354396669e-03	-1.026711e+01
5.818807791896669e-03	-1.026711e+01
5.833456229396668e-03	-1.026711e+01
5.841951562499999e-03	-1.026711e+01
5.849400000000003e-03	-1.026711e+01
5.855800000000000e-03	-1.026711e+01
5.856599999999999e-03	-1.026711e+01
5.859705535890290e-03	-1.026711e+01
5.862811071780581e-03	-1.026711e+01
5.865916607670872e-03	-1.026711e+01
5.869022143561162e-03	-1.026711e+01
5.872127679451453e-03	-1.026711e+01
5.875233215341743e-03	-1.026711e+01
5.878338751232034e-03	-1.026711e+01
5.892987188732034e-03	-1.026711e+01
5.907635626232034e-03	-1.026711e+01
5.922284063732033e-03	-1.026711e+01
5.936932501232033e-03	-1.026711e+01
5.951580938732033e-03	-1.026711e+01
5.961151562499999e-03	-1.026711e+01
5.963129910714285e-03	-1.026711e+01
5.965108258928571e-03	-1.026711e+01
5.967086607142857e-03	-1.026711e+01
5.969064955357142e-03	-1.026711e+01
5.971043303571428e-03	-1.026711e+01
5.973021651785713e-03	-1.026711e+01
5.974999999999999e-03	-1.026711e+01
5.975799999999999e-03	-1.026711e+01
5.978905535890315e-03	-1.026711e+01
5.982011071780632e-03	-1.026711e+01
5.985116607670948e-03	-1.026711e+01
5.988222143561263e-03	-1.026711e+01
5.991327679451579e-03	-1.026711e+01
5.994433215341896e-03	-1.026711e+01
5.997538751232212e-03	-1.026711e+01
6.012187188732212e-03	-1.026711e+01
6.026835626232211e-03	-1.026711e+01
6.041484063732211e-03	-1.026711e+01
6.056132501232211e-03	-1.026711e+01
6.070780938732210e-03	-1.026711e+01
6.074212233199037e-03	-1.026711e+01
6.077643527665865e-03	-1.026711e+01
6.081074822132691e-03	-1.026711e+01
6.084506116599519e-03	-1.026711e+01
6.087937411066346e-03	-1.026711e+01
6.091368705533173e-03	-1.026711e+01
6.094800000000000e-03	-1.026711e+01
6.095600000000000e-03	-1.026711e+01
6.109168705533147e-03	-1.026711e+01
6.122737411066295e-03	-1.026711e+01
6.136306116599443e-03	-1.026711e+01
6.149874822132590e-03	-1.026711e+01
6.163443527665738e-03	-1.026711e+01
6.177012233198886e-03	-1.026711e+01
6.190580938732033e-03	-1.026711e+01
6.214000000000000e-03	-1.026711e+01
6.214799999999999e-03	-1.026711e+01
6.333800000000000e-03	-1.026711e+01
6.334599999999999e-03	-1.026711e+01
6.453000000000000e-03	-1.026711e+01
6.453799999999999e-03	-1.026711e+01
6.572800000000000e-03	-1.026711e+01
6.573600000000000e-03	-1.026711e+01
6.692000000000000e-03	-1.026711e+01
6.692800000000000e-03	-1.026711e+01
6.810000000000000e-03	-1.026711e+01
6.810114285714285e-03	-1.026711e+01
6.810228571428572e-03	-1.026711e+01
6.810342857142857e-03	-1.026711e+01
6.810457142857143e-03	-1.026711e+01
6.810571428571428e-03	-1.026711e+01
6.810685714285714e-03	-1.026711e+01
6.810800000000000e-03	-1.026711e+01
6.811800000000000e-03	-1.026711e+01
6.812599999999999e-03	-1.026711e+01
6.814577562095146e-03	-1.026711e+01
6.816555124190292e-03	-1.026711e+01
6.818532686285439e-03	-1.026711e+01
6.820510248380584e-03	-1.026711e+01
6.822487810475731e-03	-1.026711e+01
6.824465372570877e-03	-1.026711e+01
6.826442934666024e-03	-1.026711e+01
6.840299401037488e-03	-1.026711e+01
6.854947838537488e-03	-1.026711e+01
6.869596276037488e-03	-1.026711e+01
6.884244713537487e-03	-1.026711e+01
6.898893151037487e-03	-1.026711e+01
6.913541588537487e-03	-1.026711e+01
6.916351562500000e-03	-1.026711e+01
6.922771510425026e-03	-1.026711e+01
6.923947008935736e-03	-1.026711e+01
6.925122507446447e-03	-1.026711e+01
6.926298005957158e-03	-1.026711e+01
6.927473504467868e-03	-1.026711e+01
6.928649002978579e-03	-1.026711e+01
6.929824501489290e-03	-1.026711e+01
6.931000000000000e-03	-1.026711e+01
6.931799999999999e-03	-1.026711e+01
6.934135999999998e-03	-1.026711e+01
6.936471999999996e-03	-1.026711e+01
6.938807999999995e-03	-1.026711e+01
6.941143999999995e-03	-1.026711e+01
6.943479999999993e-03	-1.026711e+01
6.945815999999992e-03	-1.026711e+01
6.948151999999990e-03	-1.026711e+01
6.962800437499990e-03	-1.026711e+01
6.977448874999990e-03	-1.026711e+01
6.992097312499989e-03	-1.026711e+01
7.006745749999989e-03	-1.026711e+01
7.021394187499989e-03	-1.026711e+01
7.036369437500025e-03	-1.026711e+01
7.038430946428593e-03	-1.026711e+01
7.040492455357161e-03	-1.026711e+01
7.042553964285729e-03	-1.026711e+01
7.044615473214296e-03	-1.026711e+01
7.046676982142864e-03	-1.026711e+01
7.048738491071432e-03	-1.026711e+01
7.050800000000000e-03	-1.026711e+01
7.051600000000000e-03	-1.026711e+01
7.053935999999998e-03	-1.026711e+01
7.056271999999997e-03	-1.026711e+01
7.058607999999996e-03	-1.026711e+01
7.060943999999995e-03	-1.026711e+01
7.063279999999994e-03	-1.026711e+01
7.065615999999992e-03	-1.026711e+01
7.067951999999991e-03	-1.026711e+01
7.082600437499991e-03	-1.026711e+01
7.097248874999990e-03	-1.026711e+01
7.111897312499990e-03	-1.026711e+01
7.126545749999990e-03	-1.026711e+01
7.141194187499990e-03	-1.026711e+01
7.156642624999989e-03	-1.026711e+01
7.158550821428562e-03	-1.026711e+01
7.160459017857135e-03	-1.026711e+01
7.162367214285708e-03	-1.026711e+01
7.164275410714281e-03	-1.026711e+01
7.166183607142854e-03	-1.026711e+01
7.168091803571427e-03	-1.026711e+01
7.170000000000000e-03	-1.026711e+01
7.170800000000000e-03	-1.026711e+01
7.177321267857141e-03	-1.026711e+01
7.183842535714283e-03	-1.026711e+01
7.190363803571425e-03	-1.026711e+01
7.196885071428565e-03	-1.026711e+01
7.203406339285707e-03	-1.026711e+01
7.209927607142849e-03	-1.026711e+01
7.216448874999990e-03	-1.026711e+01
7.231097312499990e-03	-1.026711e+01
7.245745749999990e-03	-1.026711e+01
7.252039214285706e-03	-1.026711e+01
7.258332678571421e-03	-1.026711e+01
7.264626142857137e-03	-1.026711e+01
7.270919607142852e-03	-1.026711e+01
7.277213071428568e-03	-1.026711e+01
7.283506535714284e-03	-1.026711e+01
7.289800000000000e-03	-1.026711e+01
7.290600000000000e-03	-1.026711e+01
7.307514285714285e-03	-1.026711e+01
7.324428571428571e-03	-1.026711e+01
7.341342857142857e-03	-1.026711e+01
7.358257142857143e-03	-1.026711e+01
7.375171428571428e-03	-1.026711e+01
7.392085714285714e-03	-1.026711e+01
7.409000000000000e-03	-1.026711e+01
7.409799999999999e-03	-1.026711e+01
7.528800000000000e-03	-1.026711e+01
7.529600000000000e-03	-1.026711e+01
7.648000000000000e-03	-1.026711e+01
7.648800000000000e-03	-1.026711e+01
7.738394187499989e-03	-1.026711e+01
7.753151562500000e-03	-1.026711e+01
7.753805187500067e-03	-1.026711e+01
7.767800000000000e-03	-1.026711e+01
7.768600000000000e-03	-1.026711e+01
7.770293313691450e-03	-1.026711e+01
7.771986627382900e-03	-1.026711e+01
7.773679941074350e-03	-1.026711e+01
7.775373254765799e-03	-1.026711e+01
7.777066568457249e-03	-1.026711e+01
7.778759882148699e-03	-1.026711e+01
7.780453195840149e-03	-1.026711e+01
7.783543356333350e-03	-1.026711e+01
7.787164880698311e-03	-1.026711e+01
7.790854645370175e-03	-1.026711e+01
7.798234174713902e-03	-1.026711e+01
7.802886846170597e-03	-1.026711e+01
7.806281025357094e-03	-1.026711e+01
7.806759622146649e-03	-1.026711e+01
7.807716815725759e-03	-1.026711e+01
7.809631202883979e-03	-1.026711e+01
7.812090446481327e-03	-1.026711e+01
7.814800614306458e-03	-1.026711e+01
7.817825955739748e-03	-1.026711e+01
7.819655598777840e-03	-1.026711e+01
7.821191321074681e-03	-1.026711e+01
7.822661934728560e-03	-1.026711e+01
7.824191173957371e-03	-1.026711e+01
7.827249652414991e-03	-1.026711e+01
7.829870778693614e-03	-1.026711e+01
7.832491904972235e-03	-1.026711e+01
7.835113031250857e-03	-1.026711e+01
7.837734157529478e-03	-1.026711e+01
7.840355283808101e-03	-1.026711e+01
7.842976410086721e-03	-1.026711e+01
7.845597536365344e-03	-1.026711e+01
7.857831450195826e-03	-1.026711e+01
7.862970593662104e-03	-1.026711e+01
7.863157111144480e-03	-1.026711e+01
7.863530146109231e-03	-1.026711e+01
7.864276216038734e-03	-1.026711e+01
7.865768355897737e-03	-1.026711e+01
7.868230005754269e-03	-1.026711e+01
7.870929664662978e-03	-1.026711e+01
7.873619796536736e-03	-1.026711e+01
7.876091327948703e-03	-1.026711e+01
7.877753819391974e-03	-1.026711e+01
7.879275780786212e-03	-1.026711e+01
7.880857563418275e-03	-1.026711e+01
7.882306724710924e-03	-1.026711e+01
7.884101677414703e-03	-1.026711e+01
7.884901677414704e-03	-1.026711e+01
7.885399999999999e-03	-1.026711e+01
7.886199999999999e-03	-1.026711e+01
7.887000000000000e-03	-1.026711e+01
7.887800000000000e-03	-1.026711e+01
7.888985268148562e-03	-1.026711e+01
7.890170536297123e-03	-1.026711e+01
7.891355804445685e-03	-1.026711e+01
7.892541072594246e-03	-1.026711e+01
7.893726340742807e-03	-1.026711e+01
7.894911608891369e-03	-1.026711e+01
7.896096877039930e-03	-1.026711e+01
7.904426290852565e-03	-1.026711e+01
7.919074728352566e-03	-1.026711e+01
7.919422941897555e-03	-1.026711e+01
7.920119368987533e-03	-1.026711e+01
7.921512223167488e-03	-1.026711e+01
7.923211905199226e-03	-1.026711e+01
7.925576125545918e-03	-1.026711e+01
7.928260879148363e-03	-1.026711e+01
7.931357341916141e-03	-1.026711e+01
7.933479993595080e-03	-1.026711e+01
7.935034993761430e-03	-1.026711e+01
7.937024016855121e-03	-1.026711e+01
7.938083243076330e-03	-1.026711e+01
7.938681547557580e-03	-1.026711e+01
7.939603391037499e-03	-1.026711e+01
7.939774335174999e-03	-1.026711e+01
7.939945279312499e-03	-1.026711e+01
7.940116223449999e-03	-1.026711e+01
7.940287167587500e-03	-1.026711e+01
7.940458111725000e-03	-1.026711e+01
7.940629055862500e-03	-1.026711e+01
7.940800000000000e-03	-1.026711e+01
7.940837272927496e-03	-1.026711e+01
7.940911818782488e-03	-1.026711e+01
7.941007216718393e-03	-1.026711e+01
7.941104296938208e-03	-1.026711e+01
7.941205278628986e-03	-1.026711e+01
7.941220885112944e-03	-1.026711e+01
7.941252098080857e-03	-1.026711e+01
7.941314524016684e-03	-1.026711e+01
7.941427831245110e-03	-1.026711e+01
7.941469584116094e-03	-1.026711e+01
7.941516494258033e-03	-1.026711e+01
7.941600000000000e-03	-1.026711e+01
7.941608350574197e-03	-1.026711e+01
7.941625051722591e-03	-1.026711e+01
7.941658454019377e-03	-1.026711e+01
7.941686281612795e-03	-1.026711e+01
7.941718670260105e-03	-1.026711e+01
7.941741008773626e-03	-1.026711e+01
7.941772263624259e-03	-1.026711e+01
7.941834773325525e-03	-1.026711e+01
7.941938491188861e-03	-1.026711e+01
7.942128400134536e-03	-1.026711e+01
7.942294814007045e-03	-1.026711e+01
7.942511927925520e-03	-1.026711e+01
7.942741463759421e-03	-1.026711e+01
7.942929112432405e-03	-1.026711e+01
7.943099989340899e-03	-1.026711e+01
7.943271052089456e-03	-1.026711e+01
7.943437261636242e-03	-1.026711e+01
7.943658163692420e-03	-1.026711e+01
7.943907606245261e-03	-1.026711e+01
7.944211186590373e-03	-1.026711e+01
7.944540328072869e-03	-1.026711e+01
7.944949918753112e-03	-1.026711e+01
7.945423109713660e-03	-1.026711e+01
7.946060151033415e-03	-1.026711e+01
7.947003715882679e-03	-1.026711e+01
7.947752381166557e-03	-1.026711e+01
7.948627525447212e-03	-1.026711e+01
7.949629063141736e-03	-1.026711e+01
7.950818987353125e-03	-1.026711e+01
7.952167973534685e-03	-1.026711e+01
7.953795943095154e-03	-1.026711e+01
7.955609233807127e-03	-1.026711e+01
7.958505707163915e-03	-1.026711e+01
7.964298653877492e-03	-1.026711e+01
7.975884547304647e-03	-1.026711e+01
7.990532984804647e-03	-1.026711e+01
7.992151562499999e-03	-1.026711e+01
8.000325689218593e-03	-1.026711e+01
8.005051378437192e-03	-1.026711e+01
8.005851378437193e-03	-1.026711e+01
8.005999999999999e-03	-1.026711e+01
8.006297243125612e-03	-1.026711e+01
8.006800000000000e-03	-1.026711e+01
8.006850275687438e-03	-1.026711e+01
8.006950827062315e-03	-1.026711e+01
8.007151929812070e-03	-1.026711e+01
8.007197794500490e-03	-1.026711e+01
8.007289523877331e-03	-1.026711e+01
8.007416541246318e-03	-1.026711e+01
8.007600000000000e-03	-1.026711e+01
8.007728421127578e-03	-1.026711e+01
8.008168722136413e-03	-1.026711e+01
8.012278198218883e-03	-1.026711e+01
8.016974742313134e-03	-1.026711e+01
8.026367830501637e-03	-1.026711e+01
8.041016268001638e-03	-1.026711e+01
8.055664705501639e-03	-1.026711e+01
8.070313143001639e-03	-1.026711e+01
8.084961580501640e-03	-1.026711e+01
8.099610018001640e-03	-1.026711e+01
8.111351562499999e-03	-1.026711e+01
8.116951562500002e-03	-1.026711e+01
8.122909375000044e-03	-1.026711e+01
8.126000000000000e-03	-1.026711e+01
8.126800000000000e-03	-1.026711e+01
8.126948749991026e-03	-1.026711e+01
8.130033035519232e-03	-1.026711e+01
8.133117321047439e-03	-1.026711e+01
8.136201606575645e-03	-1.026711e+01
8.139285892103850e-03	-1.026711e+01
8.142370177632056e-03	-1.026711e+01
8.145454463160264e-03	-1.026711e+01
8.148538748688469e-03	-1.026711e+01
8.163187186188470e-03	-1.026711e+01
8.177835623688470e-03	-1.026711e+01
8.192484061188471e-03	-1.026711e+01
8.207132498688471e-03	-1.026711e+01
8.221780936188472e-03	-1.026711e+01
8.231951562499999e-03	-1.026711e+01
8.233929910714284e-03	-1.026711e+01
8.235908258928571e-03	-1.026711e+01
8.237886607142857e-03	-1.026711e+01
8.239864955357142e-03	-1.026711e+01
8.241843303571427e-03	-1.026711e+01
8.243821651785714e-03	-1.026711e+01
8.245799999999999e-03	-1.026711e+01
8.246600000000000e-03	-1.026711e+01
8.249705535526924e-03	-1.026711e+01
8.252811071053847e-03	-1.026711e+01
8.255916606580772e-03	-1.026711e+01
8.259022142107697e-03	-1.026711e+01
8.262127677634621e-03	-1.026711e+01
8.265233213161544e-03	-1.026711e+01
8.268338748688469e-03	-1.026711e+01
8.282987186188469e-03	-1.026711e+01
8.297635623688470e-03	-1.026711e+01
8.312284061188471e-03	-1.026711e+01
8.326932498688471e-03	-1.026711e+01
8.341580936188472e-03	-1.026711e+01
8.344926516732975e-03	-1.026711e+01
8.348272097277480e-03	-1.026711e+01
8.351617677821983e-03	-1.026711e+01
8.354963258366488e-03	-1.026711e+01
8.358308838910991e-03	-1.026711e+01
8.361654419455496e-03	-1.026711e+01
8.364999999999999e-03	-1.026711e+01
8.365800000000000e-03	-1.026711e+01
8.379368705169832e-03	-1.026711e+01
8.392937410339665e-03	-1.026711e+01
8.406506115509497e-03	-1.026711e+01
8.420074820679330e-03	-1.026711e+01
8.433643525849162e-03	-1.026711e+01
8.447212231018995e-03	-1.026711e+01
8.460780936188827e-03	-1.026711e+01
8.484800000000001e-03	-1.026711e+01
8.485600000000001e-03	-1.026711e+01
8.604000000000001e-03	-1.026711e+01
8.604800000000001e-03	-1.026711e+01
8.723800000000000e-03	-1.026711e+01
8.724600000000001e-03	-1.026711e+01
8.843000000000000e-03	-1.026711e+01
8.843800000000001e-03	-1.026711e+01
8.962800000000000e-03	-1.026711e+01
8.963600000000000e-03	-1.026711e+01
9.080000000000000e-03	-1.026711e+01
9.080114285714286e-03	-1.026711e+01
9.080228571428570e-03	-1.026711e+01
9.080342857142857e-03	-1.026711e+01
9.080457142857143e-03	-1.026711e+01
9.080571428571429e-03	-1.026711e+01
9.080685714285714e-03	-1.026711e+01
9.080800000000000e-03	-1.026711e+01
9.082000000000000e-03	-1.026711e+01
9.082800000000000e-03	-1.026711e+01
9.085684582171051e-03	-1.026711e+01
9.088569164342102e-03	-1.026711e+01
9.091453746513153e-03	-1.026711e+01
9.094338328684204e-03	-1.026711e+01
9.097222910855254e-03	-1.026711e+01
9.100107493026305e-03	-1.026711e+01
9.102992075197356e-03	-1.026711e+01
9.117640512697357e-03	-1.026711e+01
9.132288950197357e-03	-1.026711e+01
9.146937387697358e-03	-1.026711e+01
9.161585825197358e-03	-1.026711e+01
9.176234262697359e-03	-1.026711e+01
9.187151562499999e-03	-1.026711e+01
9.192751562500002e-03	-1.026711e+01
9.198709375000044e-03	-1.026711e+01
9.201800000000000e-03	-1.026711e+01
9.202600000000000e-03	-1.026711e+01
9.205705535526925e-03	-1.026711e+01
9.208811071053848e-03	-1.026711e+01
9.211916606580772e-03	-1.026711e+01
9.215022142107697e-03	-1.026711e+01
9.218127677634622e-03	-1.026711e+01
9.221233213161545e-03	-1.026711e+01
9.224338748688469e-03	-1.026711e+01
9.238987186188470e-03	-1.026711e+01
9.253635623688470e-03	-1.026711e+01
9.268284061188471e-03	-1.026711e+01
9.282932498688471e-03	-1.026711e+01
9.297580936188472e-03	-1.026711e+01
9.307151562499999e-03	-1.026711e+01
9.314599999999996e-03	-1.026711e+01
9.320999999999999e-03	-1.026711e+01
9.321800000000000e-03	-1.026711e+01
9.324905535526975e-03	-1.026711e+01
9.328011071053950e-03	-1.026711e+01
9.331116606580925e-03	-1.026711e+01
9.334222142107900e-03	-1.026711e+01
9.337327677634875e-03	-1.026711e+01
9.340433213161850e-03	-1.026711e+01
9.343538748688825e-03	-1.026711e+01
9.358187186188825e-03	-1.026711e+01
9.372835623688826e-03	-1.026711e+01
9.387484061188826e-03	-1.026711e+01
9.402132498688827e-03	-1.026711e+01
9.416780936188827e-03	-1.026711e+01
9.426951562500001e-03	-1.026711e+01
9.428929910714286e-03	-1.026711e+01
9.430908258928573e-03	-1.026711e+01
9.432886607142858e-03	-1.026711e+01
9.434864955357143e-03	-1.026711e+01
9.436843303571429e-03	-1.026711e+01
9.438821651785716e-03	-1.026711e+01
9.440800000000001e-03	-1.026711e+01
9.441600000000001e-03	-1.026711e+01
9.448890803384069e-03	-1.026711e+01
9.456181606768135e-03	-1.026711e+01
9.463472410152203e-03	-1.026711e+01
9.470763213536270e-03	-1.026711e+01
9.478054016920338e-03	-1.026711e+01
9.485344820304404e-03	-1.026711e+01
9.492635623688472e-03	-1.026711e+01
9.507284061188472e-03	-1.026711e+01
9.521932498688473e-03	-1.026711e+01
9.527370713161547e-03	-1.026711e+01
9.532808927634624e-03	-1.026711e+01
9.538247142107699e-03	-1.026711e+01
9.543685356580775e-03	-1.026711e+01
9.549123571053850e-03	-1.026711e+01
9.554561785526926e-03	-1.026711e+01
9.560000000000001e-03	-1.026711e+01
9.560800000000001e-03	-1.026711e+01
9.577800000000001e-03	-1.026711e+01
9.594800000000001e-03	-1.026711e+01
9.611800000000000e-03	-1.026711e+01
9.628800000000002e-03	-1.026711e+01
9.645800000000001e-03	-1.026711e+01
9.662800000000001e-03	-1.026711e+01
9.679800000000001e-03	-1.026711e+01
9.680600000000001e-03	-1.026711e+01
9.799000000000000e-03	-1.026711e+01
9.799800000000001e-03	-1.026711e+01
9.918800000000000e-03	-1.026711e+01
9.919600000000001e-03	-1.026711e+01
1.003800000000000e-02	-1.026711e+01
1.003880000000000e-02	-1.026711e+01
1.007518718618847e-02	-1.026711e+01
1.008273191841125e-02	-1.026711e+01
1.008789512804584e-02	-1.026711e+01
1.009287173370278e-02	-1.026711e+01
1.009787494893859e-02	-1.026711e+01
1.010640107291695e-02	-1.026711e+01
1.010659403462265e-02	-1.026711e+01
1.010697995803404e-02	-1.026711e+01
1.010775180485682e-02	-1.026711e+01
1.010904168824936e-02	-1.026711e+01
1.011162145503445e-02	-1.026711e+01
1.011394637696439e-02	-1.026711e+01
1.011651862630331e-02	-1.026711e+01
1.011953422667583e-02	-1.026711e+01
1.012134528568725e-02	-1.026711e+01
1.012286251332452e-02	-1.026711e+01
1.012429696286637e-02	-1.026711e+01
1.012579341204509e-02	-1.026711e+01
1.012878631040252e-02	-1.026711e+01
1.013477210711740e-02	-1.026711e+01
1.013533327555942e-02	-1.026711e+01
1.013608150014878e-02	-1.026711e+01
1.013757794932750e-02	-1.026711e+01
1.014057084768494e-02	-1.026711e+01
1.014655664439981e-02	-1.026711e+01
1.014735664439981e-02	-1.026711e+01
1.014895664439981e-02	-1.026711e+01
1.015215664439982e-02	-1.026711e+01
1.015295664439982e-02	-1.026711e+01
1.015364855234270e-02	-1.026711e+01
1.015434046028558e-02	-1.026711e+01
1.015503236822847e-02	-1.026711e+01
1.015572427617135e-02	-1.026711e+01
1.015641618411423e-02	-1.026711e+01
1.015710809205712e-02	-1.026711e+01
1.015780000000000e-02	-1.026711e+01
1.015860000000000e-02	-1.026711e+01
1.015915919348290e-02	-1.026711e+01
1.015971838696579e-02	-1.026711e+01
1.016027758044868e-02	-1.026711e+01
1.016083677393158e-02	-1.026711e+01
1.016139596741448e-02	-1.026711e+01
1.016195516089737e-02	-1.026711e+01
1.016251435438026e-02	-1.026711e+01
1.016645953044856e-02	-1.026711e+01
1.016927844047606e-02	-1.026711e+01
1.016961929842775e-02	-1.026711e+01
1.017030101433112e-02	-1.026711e+01
1.017166444613788e-02	-1.026711e+01
1.017439130975139e-02	-1.026711e+01
1.017685937673581e-02	-1.026711e+01
1.018003407789937e-02	-1.026711e+01
1.018205993563510e-02	-1.026711e+01
1.018353560868184e-02	-1.026711e+01
1.018545243882164e-02	-1.026711e+01
1.018741707281380e-02	-1.026711e+01
1.018956021300637e-02	-1.026711e+01
1.019384649339152e-02	-1.026711e+01
1.020241905416181e-02	-1.026711e+01
1.020321905416181e-02	-1.026711e+01
1.020481905416181e-02	-1.026711e+01
1.020760000000000e-02	-1.026711e+01
1.020840000000000e-02	-1.026711e+01
1.021000000000000e-02	-1.026711e+01
1.021080000000000e-02	-1.026711e+01
